id,text,Sentiment,device,date
7.58E+17,"If Russia or any other country or person has Hillary Clinton's 33,000 illegally deleted emails, perhaps they should share them with the FBI!",-0.375,Twitter for iPhone,27/7/16
7.58E+17,"Join our next Vice President, @Mike_Pence in Wisconsin tonight &amp, Michigan Thursday!MI: https://t.co/daR2xIhCEsWI: https://t.co/LKc7e4VZkB",0,Twitter for iPhone,27/7/16
7.58E+17,"Just like I have warned from the beginning, Crooked Hillary Clinton will betray you on the TPP. https://t.co/eoNTWK6I8y",0,Twitter for iPhone,27/7/16
7.58E+17,"Dems don't want to talk ISIS b/c Hillary's foreign interventions unleashed ISIS &amp, her refugee plans make it easier for them to come here.",-0.125,Twitter for iPhone,26/7/16
7.58E+17,"Bernie's exhausted, he just wants to shut down and go home to bed!",-0.131481481,Twitter for iPhone,26/7/16
7.58E+17,The invention of email has proven to be a very bad thing for Crooked Hillary in that it has proven her to be both incompetent and a liar!,-0.449166667,Twitter for iPhone,26/7/16
7.58E+17,Thank you New Hampshire! #MakeAmericaGreatAgain https://t.co/KRCdV77BQp,0.170454545,Twitter for iPhone,26/7/16
7.58E+17,"Join us in Toledo, Ohio- tomorrow night at 8pm! #TrumpPence16 #MAGATickets: https://t.co/ERNRrksikq https://t.co/zmGZauCnQF",0,Twitter for iPhone,26/7/16
7.58E+17,"Join us tomorrow in Scranton, Pennsylvania at 3pm!#TrumpPence16 #MAGA Tickets: https://t.co/4FTydj8s9U https://t.co/7zMKhhMmhp",0,Twitter for iPhone,26/7/16
7.58E+17,Sad to watch Bernie Sanders abandon his revolution. We welcome all voters who want to fix our rigged system and bring back our jobs.,0.1,Twitter for iPhone,26/7/16
7.58E+17,"If Cory Booker is the future of the Democratic Party, they have no future! I know more about Cory than he knows about himself.",0.166666667,Twitter for iPhone,26/7/16
7.58E+17,"While Bernie has totally given up on his fight for the people, we welcome all voters who want a better future for our workers.",0.325,Twitter for iPhone,25/7/16
7.58E+17,"Clinton betrayed Bernie voters. Kaine supports TPP, is in pocket of Wall Street, and backed Iraq War.",0,Twitter for iPhone,25/7/16
7.58E+17,Thank you OHIO! #TrumpPence16https://t.co/NOF9Td9BHs https://t.co/WPMBkYjuIm,0,Twitter for iPhone,25/7/16
7.58E+17,"Thank you Roanoke, Virginia- be back soon! #TrumpPence16https://t.co/rwxXhfFsn1 https://t.co/HwqI2iGPDu",0,Twitter for iPhone,25/7/16
7.58E+17,MAKE AMERICA SAFE AND GREAT AGAIN! #TrumpPence16https://t.co/4O4yjh7X4O https://t.co/cptBaZbV1v,0.75,Twitter for iPhone,25/7/16
7.58E+17,#MakeAmericaGreatAgain https://t.co/EXsoUOsEP4 https://t.co/3ji7a14GSw,0,Twitter for iPhone,25/7/16
7.57E+17,"Today proves what I have always known, that @Reince Priebus is the tough one and the smart one, not Debbie Wasserman Shultz (@DWStweets.)",0.041798942,Twitter for iPhone,24/7/16
7.57E+17,#MakeAmericaGreatAgain#TrumpPence16 https://t.co/gCzHX1nyxD,0,Twitter for iPhone,24/7/16
7.57E+17,"The Wikileaks e-mail release today was so bad to Sanders that it will make it impossible for him to support her, unless he is a fraud!",-0.766666667,Twitter for iPhone,23/7/16
7.56E+17,MAKE AMERICA SAFE AND GREAT AGAIN! #RNCinCLEhttps://t.co/KH2ZFHUHGP,0.75,Twitter for iPhone,22/7/16
7.56E+17,FORMAL ACCEPTANCE OF THE NOMINATION! #TrumpPence16 https://t.co/E6ZtVjSQZa,0,Twitter for iPhone,22/7/16
7.56E+17,This is a MOVEMENT! #RNCinCLE https://t.co/bdox6JcrAp,0,Twitter for iPhone,21/7/16
7.56E+17,Thank you @DonaldJTrumpJr. Proud of you! #RNCinCLE #TrumpPence2016 https://t.co/gobSNWughP,1,Twitter for iPhone,21/7/16
7.56E+17,MAKE AMERICA GREAT AGAIN! https://t.co/qL9rjb7OsD,1,Twitter for iPhone,21/7/16
7.56E+17,"Our next Vice President of the United States of America, Gov. @Mike_Pence!#GOPinCLE #GOPConvention#AmericaFirst https://t.co/TZT3XcKp1c",0,Twitter for iPhone,21/7/16
7.56E+17,Great job @EricTrump! Proud of you! #AmericaFirst #RNCinCLEhttps://t.co/EE7C6XKDkt https://t.co/946U6bgREQ,1,Twitter for iPhone,21/7/16
7.56E+17,STATEMENT ON MELANIA SPEECHhttps://t.co/uzBOm21Pug,0,Twitter for iPhone,20/7/16
7.56E+17,#MakeAmericaWorkAgain #TrumpPence16 #RNCinCLE https://t.co/bsUp4MSysD https://t.co/mYBjp03XYf,0,Twitter for iPhone,19/7/16
7.55E+17,#MakeAmericaWorkAgain#TrumpPence16 #RNCinCLE https://t.co/xlB2C1cpKp https://t.co/5Kv03luMZW,0,Twitter for iPhone,19/7/16
7.55E+17,"It was truly an honor to introduce my wife, Melania. Her speech and demeanor were absolutely incredible. Very proud! #GOPConvention",0.95,Twitter for iPhone,19/7/16
7.55E+17,Will be on @OreillyFactor tonight at 8:30pm @FoxNews- prior to Melania's speech at the #GOPConvention. Tune in- she will do great! #RNCinCLE,0.5,Twitter for iPhone,19/7/16
7.55E+17,#MakeAmericaSafeAgain!#GOPConvention #RNCinCLE https://t.co/QniZIsGrG8 https://t.co/Kvq6r6WkQ1,0,Twitter for iPhone,18/7/16
7.55E+17,"Thank you Mahoning County, Ohio! See you soon! #MakeAmericaSafeAgain https://t.co/TNJMUKImpK https://t.co/iFdqRvaL3q",0,Twitter for iPhone,18/7/16
7.55E+17,We grieve for the officers killed in Baton Rouge today. How many law enforcement and people have to...https://t.co/pPNrzG8kEa,0.15,Twitter for iPhone,17/7/16
7.54E+17,Thank you! #TrumpPence16 https://t.co/RHprMCsGT6,0,Twitter for iPhone,16/7/16
7.54E+17,"My prayers and condolences to the victims and families of the terrible tragedy in Nice, France. We are with you in every way!",-0.125,Twitter for iPhone,15/7/16
7.54E+17,"I employ many people in the State of Virginia - JOBS, JOBS, JOBS! Crooked Hillary will sell us out, just like her husband did with NAFTA.",0.3125,Twitter for iPhone,14/7/16
7.54E+17,Another new poll. Thank you for your support! Join the MOVEMENT today! #ImWithYou https://t.co/3KWOl2ibaW https://t.co/miT4atHxQz,0.213068182,Twitter for iPhone,14/7/16
7.54E+17,Great new poll- thank you America!#Trump2016 #ImWithYou https://t.co/aVH9c5QRwc,0.468181818,Twitter for iPhone,14/7/16
7.53E+17,I will be making the announcement of my Vice Presidential pick on Friday at 11am in Manhattan. Details to follow.,0,Twitter for iPhone,14/7/16
7.53E+17,"If I win the Presidency, we will swamp Justice Ginsburg with real judges and real legal opinions!",0.458333333,Twitter for iPhone,13/7/16
7.53E+17,Even the @NYTimes and @WashingtonPost Editorial Boards condemned Justice Ginsburg for her ethical and legal breach. What was she thinking?,0.2,Twitter for iPhone,13/7/16
7.53E+17,Is Supreme Court Justice Ruth Bader Ginsburg going to apologize to me for her misconduct? Big mistake by an incompetent judge!,-0.21875,Twitter for iPhone,13/7/16
7.53E+17,On my way to San Diego to raise money for the Republican Party. I am spending a lot myself and also helping others.,0,Twitter for iPhone,13/7/16
7.53E+17,Voters understand that Crooked Hillary's negative ads are not true- just like her email lies and her other fraudulent activity.,-0.15,Twitter for iPhone,13/7/16
7.53E+17,Despite spending $500k a day on TV ads alone #CrookedHillary falls flat in nationwide @QuinnipiacPoll. Having ZERO impact. Sad!!,-0.403125,Twitter for iPhone,13/7/16
7.53E+17,Lyin' Crooked Hillary's email stories all have one thing in common. https://t.co/teoVCYXKOR,-0.15,Twitter for iPhone,13/7/16
7.53E+17,Is President Obama trying to destroy Israel with all his bad moves? Think about it and let me know!,-0.5375,Twitter for iPhone,13/7/16
7.53E+17,The Republican platform is most pro-Israel of all time!,0.625,Twitter for iPhone,13/7/16
7.53E+17,New GOP platform now includes language that supports the border wall. We will build the wall and MAKE AMERICA SAFE AGAIN!,0.380681818,Twitter for iPhone,13/7/16
7.53E+17,"#CrookedHillary is outspending me by a combined 31 to 1 in Florida, Ohio, &amp, Pennsylvania. I haven't started yet! https://t.co/BcoPrwqFMe",0,Twitter for iPhone,13/7/16
7.53E+17,"Thank you Florida, Ohio, and Pennsylvania! #CrookedHillary is not qualified. #ImWithYou https://t.co/M1yzgyeEdY",0,Twitter for iPhone,13/7/16
7.53E+17,Thank you! #ImWithYou https://t.co/6XkUQ0W4QS,0,Twitter for iPhone,13/7/16
7.53E+17,THANK YOU INDIANA! #Trump2016 https://t.co/Jmkah9wGaA,0,Twitter for iPhone,13/7/16
7.53E+17,Thank you Iowa- see you soon!#Trump2016 #ImWithYou https://t.co/gva0MbgnuO https://t.co/PE1jdqZysc,0,Twitter for iPhone,12/7/16
7.53E+17,I will be interviewed by @oreillyfactor tonight on @FoxNews at 8pm. Enjoy!,0.5,Twitter for iPhone,12/7/16
7.53E+17,The American people agree. No free pass for #CrookedHillary! https://t.co/lTjLVKkzh1,-0.125,Twitter for iPhone,12/7/16
7.53E+17,"To all the Bernie voters who want to stop bad trade deals &amp, global special interests, we welcome you with open arms. People first.",0.117857143,Twitter for iPhone,12/7/16
7.53E+17,Bernie sanders has abandoned his supporters by endorsing pro-war pro-TPP pro-Wall Street Crooked Hillary Clinton.,0,Twitter for iPhone,12/7/16
7.53E+17,Bernie Sanders endorsing Crooked Hillary Clinton is like Occupy Wall Street endorsing Goldman Sachs.,0,Twitter for iPhone,12/7/16
7.53E+17,#CrookedHillary is not qualified!https://t.co/6qi7KTW43O,0,Twitter for iPhone,12/7/16
7.53E+17,"This election is a choice between law, order &amp, safety - or chaos, crime &amp, violence. I will make America safe again for everyone. #ImWithYou",0.5,Twitter for iPhone,12/7/16
7.53E+17,"For too many years, our inner cities have been left behind. I am going to deliver jobs, safety and protection for those in need.",0.025,Twitter for iPhone,12/7/16
7.53E+17,#MakeAmericaGreatAgain #ImWithYouhttps://t.co/lb5ViCDH0g https://t.co/roVn7pAVfy,0,Twitter for iPhone,12/7/16
7.53E+17,Senior United States District Judge Robert E. Payne today ruled in favor of Trump campaign delegates who had argued..https://t.co/qVwfjgCHU7,0,Twitter for iPhone,12/7/16
7.53E+17,Speech on Veterans' Reform:https://t.co/XB7RMwesMK,0,Twitter for iPhone,11/7/16
7.53E+17,Great poll- Florida! Thank you! https://t.co/4FuPpL5WOM,1,Twitter for iPhone,11/7/16
7.53E+17,"Thoughts and prayers with the victims, and their families- along with everyone at the Berrien County Courthouse in St. Joseph, Michigan.",0,Twitter for iPhone,11/7/16
7.52E+17,"Join me in Westfield, Indiana- tomorrow night at 7:30pm! #Trump2016 Tickets: https://t.co/Jj9TmSEoOd https://t.co/Rq6YRHlpib",0,Twitter for iPhone,11/7/16
7.52E+17,New poll - thank you! #Trump2016https://t.co/Mi87Vmw06H https://t.co/WmqvcYG4r3,0.170454545,Twitter for iPhone,9/7/16
7.52E+17,MAKE AMERICA SAFE AGAIN!https://t.co/m0AJWlV8nm https://t.co/P0GleHEmJy,0.5,Twitter for iPhone,8/7/16
7.52E+17,Isn't it sad that on a day of national tragedy Hillary Clinton is answering softball questions about her email lies on @CNN?,-0.5,Twitter for iPhone,8/7/16
7.51E+17,"Due to the horrific events taking place in our country, I have decided to postpone my speech on economic opportunity- today in Miami.",-0.308333333,Twitter for iPhone,8/7/16
7.51E+17,Last night's horrific execution-style shootings of 12 Dallas law enforcement officers...https://t.co/mwzYU98yTt,-0.5,Twitter for iPhone,8/7/16
7.51E+17,Thank you Speaker @PRyan!#AmericaFirst #Trump2016  https://t.co/PPsyxGPdFc,0,Twitter for iPhone,7/7/16
7.51E+17,#MakeAmericaGreatAgain  https://t.co/fxlVgfAA1l,0,Twitter for iPhone,7/7/16
7.51E+17,Thank you Rep. Collins! #Trump2016 https://t.co/zkmPywMDxg,0,Twitter for iPhone,7/7/16
7.51E+17,"Great being in Cincinnati, Ohio last night- thank you! Off to Washington D.C. now. #Trump2016 #AmericaFirst https://t.co/sryJgRyd56",0.4,Twitter for iPhone,7/7/16
7.51E+17,Where is the outrage for this Disney book? Is this the 'Star of David' also? Dishonest media! #Frozen https://t.co/4LJBpSm8xa,-0.375,Twitter for iPhone,7/7/16
7.51E+17,"To all of my twitter followers, please contribute whatever you can to the campaign. We must beat Crooked Hillary. https://t.co/Xv8Q1GuWiH",0,Twitter for iPhone,6/7/16
7.51E+17,"The rigged system may have helped Hillary Clinton escape criminal charges, but...https://t.co/KO64IAMDgj https://t.co/8CBSfNpl2l",-0.4,Twitter for iPhone,6/7/16
7.51E+17,I will be interviewed by @oreillyfactor tonight on @FoxNews at 11pm. Enjoy!,0.5,Twitter for iPhone,6/7/16
7.50E+17,"My son, @EricTrump will be interviewed by @SeanHannity tonight at 10pm on @FoxNews. Enjoy!",0.5,Twitter for iPhone,6/7/16
7.50E+17,Happy 4th of July! #Trump2016 #AmericaFirst https://t.co/Ndb3AQrLtY https://t.co/YhHyQjwJW6,1,Twitter for iPhone,4/7/16
7.49E+17,Thank you @greta. #ImWithYou https://t.co/SLdqNhD4Tm,0,Twitter for iPhone,2/7/16
7.49E+17,Thank you for your support!#AmericaFirst #LeadRight2016  https://t.co/a6f6xZNrym,0,Twitter for iPhone,2/7/16
7.49E+17,Thank you! #AmericaFirst https://t.co/MYG45LxGmH,0,Twitter for iPhone,2/7/16
7.49E+17,If I become the next POTUS- they will not be ignoring! #AmericaFirst https://t.co/97R0cQdnGI,0,Twitter for iPhone,2/7/16
7.49E+17,Crooked Hillary -- Makes History! #ImWithYou #AmericaFirst https://t.co/PKQhYhMmIX,0,Twitter for iPhone,2/7/16
7.49E+17,"The #2A to our Constitution is clear. The right of the people to keep &amp, bear Arms shall not be infringed upon. https://t.co/sqe12D0MBJ",0.192857143,Twitter for iPhone,2/7/16
7.49E+17,#AmericaFirst #ImWithYou https://t.co/iEcnnlJ728,0,Twitter for iPhone,2/7/16
7.49E+17,When you can't say it - or see it -- you can't fix it. We will MAKE AMERICA SAFE AGAIN! #ImWithYou #AmericaFirst https://t.co/Vd2A747L29,0.625,Twitter for iPhone,2/7/16
7.49E+17,Thank you for inviting me to the Western Conservative Summit in Colorado! #ImWithYou #WCS16 https://t.co/lK3UW4fY2q https://t.co/QDQhRRuBbG,0,Twitter for iPhone,1/7/16
7.49E+17,Thank you for your support! We will MAKE AMERICA SAFE AND GREAT AGAIN! #ImWithYou #AmericaFirst https://t.co/ravfFT5UBE,0.75,Twitter for iPhone,1/7/16
7.49E+17,These crimes won't be happening if I'm elected POTUS. Killer should have never been here. #AmericaFirst https://t.co/XDGKaj0ico,0,Twitter for iPhone,1/7/16
7.49E+17,"Yet another terrorist attack today in Israel -- a father, shot at by a Palestinian terrorist, was killed while:https://t.co/Cv1HzKVbiT",-0.2,Twitter for iPhone,1/7/16
7.49E+17,Horrible killing of a 13 year old American girl at her home in Israel by a Palestinian terrorist. We must get tough. https://t.co/zauQ6kb9Hj,-0.322222222,Twitter for iPhone,1/7/16
7.49E+17,.@TraceAdkins great job on FOX this morning. Keep up the good work!,0.8375,Twitter for iPhone,1/7/16
7.49E+17,Take a look at what happened w/ Bill Clinton. The system is totally rigged. Does anybody really believe that meeting was just a coincidence?,0.1,Twitter for iPhone,1/7/16
7.49E+17,Bill Clinton's meeting was a total secret. Nobody was to know about it but he was caught by a local reporter.,-0.133333333,Twitter for iPhone,1/7/16
7.49E+17,"As Bernie Sanders said, Hillary Clinton has bad judgement. Bill's meeting was probably initiated and demanded by Hillary!",-0.875,Twitter for iPhone,1/7/16
7.49E+17,I will be interviewed by @SeanHannity tonight at 10pm on FOX! Enjoy!,0.5,Twitter for iPhone,30/6/16
7.49E+17,"The reason I put up approximately $50 million for my successful primary campaign is very simple, I want to MAKE AMERICA GREAT AGAIN!",0.35,Twitter for iPhone,30/6/16
7.49E+17,I have self funded my winning primary campaign with an approx. $50 million loan. I have totally terminated the loan!,0.3,Twitter for iPhone,30/6/16
7.49E+17,The very dishonest @NBCNews refuses to accept the fact that I have forgiven my $50 million loan to my campaign. Done deal!,-0.4875,Twitter for iPhone,30/6/16
7.49E+17,One of the reasons Hillary hid her emails was so the public wouldn't see how she got rich- selling out America. https://t.co/mO9QrmYXRD,0.1875,Twitter for iPhone,30/6/16
7.49E+17,Why would college graduates want Crooked Hillary as their President? She will destroy them! https://t.co/S80xxdeHfG,-0.125,Twitter for iPhone,30/6/16
7.48E+17,ISIS exploded on Hillary Clinton's watch- she's done nothing about it and never will. Not capable!,-0.125,Twitter for iPhone,29/6/16
7.48E+17,"Will be in Bangor, Maine today! Join me- 4pmE at the Cross Insurance Center! https://t.co/y4n4nERPFr https://t.co/7LAPewxE05",-0.0625,Twitter for iPhone,29/6/16
7.48E+17,New Q poll out- we are going to win the whole deal- and MAKE AMERICA GREAT AGAIN! #Trump2016 https://t.co/dL5ahNcwZb,0.534090909,Twitter for iPhone,29/6/16
7.48E+17,Check it out - 2nd video on Lying Crooked Hillary is now online! Watch it here: https://t.co/5mtwkOvQnd #CrookedHillary #Trump2016,0,Twitter for iPhone,28/6/16
7.47E+17,Crooked Hillary Attacks Foreign Government Donations - While Ignoring Her Own: https://t.co/pr3BSHJSxL,0.158333333,Twitter for iPhone,26/6/16
7.47E+17,Top 50 Facts About Crooked Hillary Clinton From Trump 'Stakes Of The Election' Address: https://t.co/lfUdXYnsgJ,0.25,Twitter for iPhone,26/6/16
7.44E+17,"Thank you Houston, Texas! #AmericaFirst #Trump2016 https://t.co/593p8uRPhq",0,Twitter for iPhone,18/6/16
7.47E+17,Obama has blocked ICE officers and BP from doing their jobs. That ends when I am President!,0,Twitter for iPhone,26/6/16
7.47E+17,I have never liked the media term 'mass deportation' -- but we must enforce the laws of the land!,-0.375,Twitter for iPhone,26/6/16
7.47E+17,We only want to admit those who love our people and support our values. #AmericaFirst,0.25,Twitter for iPhone,26/6/16
7.47E+17,We must suspend immigration from regions linked with terrorism until a proven vetting method is in place.,0,Twitter for iPhone,26/6/16
7.47E+17,"Thank you to everyone who came out &amp, joined us @TrumpTurnberry yesterday! @EricTrump @IvankaTrump @DonaldJTrumpJr https://t.co/hQ1JTMrUtG",0,Twitter for iPhone,25/6/16
7.47E+17,"On the 13th tee box @TrumpScotland with my grand daughter, Kai! @DonaldJTrumpJr https://t.co/7ii4KUfsab",0.3125,Twitter for iPhone,25/6/16
7.47E+17,"Arriving @TrumpScotland with @DonaldJTrumpJr &amp, @EricTrump. Back to New York tonight. Video: https://t.co/2GUKqOTHS5",0.068181818,Twitter for iPhone,25/6/16
7.47E+17,Thoughts and prayers are with everyone in West Virginia- dealing with the devastating floods. #ImWithYou,-1,Twitter for iPhone,25/6/16
7.46E+17,I want all Americans to succeed together. President Obama's illegal executive amnesty undermines job prospects for...https://t.co/dpIDejXzJw,-0.5,Twitter for iPhone,24/6/16
